,LRPrivPPR,LRProtPPR,LRPrivNPR,LRProtNPR,LDAPrivPPR,LDAProtPPR,LDAPrivNPR,LDAProtNPR,XGPrivPPR,XGProtPPR,XGPrivNPR,XGProtNPR,RFPrivPPR,RFProtPPR,RFPrivNPR,RFProtNPR
154,0.28888888888888886,0.3275862068965517,0.7111111111111111,0.6724137931034483,0.3111111111111111,0.29310344827586204,0.6888888888888889,0.7068965517241379,0.35555555555555557,0.3793103448275862,0.6444444444444445,0.6206896551724138,0.28888888888888886,0.29310344827586204,0.7111111111111111,0.7068965517241379
155,0.25,0.2765957446808511,0.75,0.723404255319149,0.3392857142857143,0.3617021276595745,0.6607142857142857,0.6382978723404256,0.3392857142857143,0.3404255319148936,0.6607142857142857,0.6595744680851063,0.2857142857142857,0.3404255319148936,0.7142857142857143,0.6595744680851063
156,0.36363636363636365,0.23728813559322035,0.6363636363636364,0.7627118644067796,0.38636363636363635,0.2542372881355932,0.6136363636363636,0.7457627118644068,0.5,0.3389830508474576,0.5,0.6610169491525424,0.45454545454545453,0.23728813559322035,0.5454545454545454,0.7627118644067796
157,0.26666666666666666,0.3793103448275862,0.7333333333333333,0.6206896551724138,0.26666666666666666,0.3793103448275862,0.7333333333333333,0.6206896551724138,0.4,0.27586206896551724,0.6,0.7241379310344828,0.3333333333333333,0.3448275862068966,0.6666666666666666,0.6551724137931034
158,0.2631578947368421,0.3076923076923077,0.7368421052631579,0.6923076923076923,0.3157894736842105,0.3230769230769231,0.6842105263157895,0.676923076923077,0.42105263157894735,0.38461538461538464,0.5789473684210527,0.6153846153846154,0.3684210526315789,0.35384615384615387,0.631578947368421,0.6461538461538462
159,0.2727272727272727,0.3220338983050847,0.7272727272727273,0.6779661016949152,0.29545454545454547,0.3728813559322034,0.7045454545454546,0.6271186440677966,0.2727272727272727,0.4067796610169492,0.7272727272727273,0.5932203389830508,0.29545454545454547,0.3559322033898305,0.7045454545454546,0.6440677966101694
160,0.38461538461538464,0.390625,0.6153846153846154,0.609375,0.41025641025641024,0.3125,0.5897435897435898,0.6875,0.46153846153846156,0.421875,0.5384615384615384,0.578125,0.358974358974359,0.328125,0.6410256410256411,0.671875
161,0.4186046511627907,0.23333333333333334,0.5813953488372093,0.7666666666666667,0.5581395348837209,0.35,0.4418604651162791,0.65,0.5116279069767442,0.4,0.4883720930232558,0.6,0.5116279069767442,0.3333333333333333,0.4883720930232558,0.6666666666666666
162,0.4,0.27586206896551724,0.6,0.7241379310344828,0.4,0.3103448275862069,0.6,0.6896551724137931,0.4222222222222222,0.3793103448275862,0.5777777777777777,0.6206896551724138,0.4,0.29310344827586204,0.6,0.7068965517241379
163,0.34146341463414637,0.3548387096774194,0.6585365853658537,0.6451612903225806,0.34146341463414637,0.3870967741935484,0.6585365853658537,0.6129032258064516,0.2926829268292683,0.3548387096774194,0.7073170731707317,0.6451612903225806,0.2926829268292683,0.3225806451612903,0.7073170731707317,0.6774193548387096
164,0.2553191489361702,0.26785714285714285,0.7446808510638298,0.7321428571428571,0.2978723404255319,0.32142857142857145,0.7021276595744681,0.6785714285714286,0.3191489361702128,0.32142857142857145,0.6808510638297872,0.6785714285714286,0.2127659574468085,0.30357142857142855,0.7872340425531915,0.6964285714285714
165,0.02564102564102564,0.171875,0.9743589743589743,0.828125,0.1794871794871795,0.34375,0.8205128205128205,0.65625,0.23076923076923078,0.328125,0.7692307692307693,0.671875,0.20512820512820512,0.296875,0.7948717948717948,0.703125
166,0.23404255319148937,0.23214285714285715,0.7659574468085106,0.7678571428571429,0.40425531914893614,0.32142857142857145,0.5957446808510638,0.6785714285714286,0.3404255319148936,0.23214285714285715,0.6595744680851063,0.7678571428571429,0.3191489361702128,0.25,0.6808510638297872,0.75
167,0.475,0.25396825396825395,0.525,0.746031746031746,0.45,0.2698412698412698,0.55,0.7301587301587301,0.525,0.30158730158730157,0.475,0.6984126984126984,0.425,0.3333333333333333,0.575,0.6666666666666666
168,0.2777777777777778,0.31343283582089554,0.7222222222222222,0.6865671641791045,0.3333333333333333,0.26865671641791045,0.6666666666666666,0.7313432835820896,0.3611111111111111,0.26865671641791045,0.6388888888888888,0.7313432835820896,0.3333333333333333,0.22388059701492538,0.6666666666666666,0.7761194029850746
