,Logistic Regression Priviledged Rate,Logistic Regression Discriminated Rate,LDA Priviledged Rate,LDA Discriminated Rate,XG Priviledged Rate,XG Discriminated Rate,Decision Tree Priviledged Rate,Decision Tree Discriminated Rate,RF Priviledged Rate,RF Discriminated Rate
155,0.1891891891891892,0.22033898305084745,0.2753623188405797,0.3090909090909091,0.2753623188405797,0.2857142857142857,0.3333333333333333,0.5652173913043478,0.2222222222222222,0.2857142857142857
156,0.32,0.1686746987951807,0.3469387755102041,0.18292682926829268,0.5,0.2597402597402597,0.6923076923076923,0.4264705882352941,0.43478260869565216,0.1686746987951807
157,0.19672131147540983,0.3055555555555556,0.19672131147540983,0.3055555555555556,0.32727272727272727,0.20512820512820512,0.32727272727272727,0.323943661971831,0.25862068965517243,0.2702702702702703
158,0.19607843137254902,0.24691358024691357,0.24489795918367346,0.2625,0.35555555555555557,0.32894736842105265,0.525,0.3466666666666667,0.2978723404255319,0.2948717948717949
159,0.19672131147540983,0.24050632911392406,0.21666666666666667,0.2894736842105263,0.19672131147540983,0.32432432432432434,0.30357142857142855,0.4,0.21666666666666667,0.2727272727272727
160,0.30612244897959184,0.36764705882352944,0.3333333333333333,0.273972602739726,0.391304347826087,0.4090909090909091,0.3617021276595745,0.3880597014925373,0.28,0.2916666666666667
161,0.4,0.175,0.6153846153846154,0.2876712328767123,0.5365853658536586,0.34285714285714286,0.6153846153846154,0.3055555555555556,0.5365853658536586,0.2702702702702703
162,0.3333333333333333,0.2077922077922078,0.3333333333333333,0.24,0.3584905660377358,0.30985915492957744,0.46938775510204084,0.32857142857142857,0.3333333333333333,0.2236842105263158
163,0.24561403508771928,0.26506024096385544,0.24561403508771928,0.2962962962962963,0.2033898305084746,0.26506024096385544,0.36538461538461536,0.2962962962962963,0.2033898305084746,0.23529411764705882
164,0.19047619047619047,0.22388059701492538,0.22950819672131148,0.28125,0.25,0.28125,0.47058823529411764,0.28125,0.15384615384615385,0.26153846153846155
165,0.017241379310344827,0.12359550561797752,0.1346153846153846,0.28205128205128205,0.18,0.26582278481012656,0.3409090909090909,0.3888888888888889,0.1568627450980392,0.2345679012345679
166,0.1774193548387097,0.17333333333333334,0.35185185185185186,0.2571428571428571,0.2807017543859649,0.17333333333333334,0.5208333333333334,0.29411764705882354,0.25862068965517243,0.1891891891891892
167,0.475,0.18823529411764706,0.43902439024390244,0.20238095238095238,0.5526315789473685,0.23170731707317074,0.475,0.27848101265822783,0.40476190476190477,0.2625
168,0.2222222222222222,0.22340425531914893,0.27906976744186046,0.18556701030927836,0.30952380952380953,0.18556701030927836,0.30952380952380953,0.29213483146067415,0.27906976744186046,0.15
169,0.2857142857142857,0.15942028985507245,0.22727272727272727,0.21212121212121213,0.3728813559322034,0.3114754098360656,0.3728813559322034,0.3114754098360656,0.265625,0.23076923076923078
170,0.32653061224489793,0.2564102564102564,0.27450980392156865,0.2564102564102564,0.25,0.2894736842105263,0.3829787234042553,0.32432432432432434,0.27450980392156865,0.1951219512195122
171,0.23943661971830985,0.22580645161290322,0.2571428571428571,0.2459016393442623,0.2753623188405797,0.3333333333333333,0.2753623188405797,0.35714285714285715,0.2571428571428571,0.288135593220339
172,0.3137254901960784,0.1927710843373494,0.28846153846153844,0.2222222222222222,0.34,0.2375,0.6341463414634146,0.32,0.34,0.2073170731707317
173,0.057971014492753624,0.1566265060240964,0.21666666666666667,0.28,0.2807017543859649,0.28,0.30357142857142855,0.43283582089552236,0.19672131147540983,0.23076923076923078
174,0.18867924528301888,0.22666666666666666,0.21153846153846154,0.21052631578947367,0.26,0.2602739726027397,0.6153846153846154,0.3142857142857143,0.16666666666666666,0.29577464788732394
175,0.2826086956521739,0.25609756097560976,0.3409090909090909,0.32051282051282054,0.18,0.3918918918918919,0.37209302325581395,0.5846153846153846,0.20408163265306123,0.33766233766233766
176,0.3191489361702128,0.19230769230769232,0.37777777777777777,0.25675675675675674,0.4418604651162791,0.2916666666666667,0.55,0.4090909090909091,0.4418604651162791,0.2236842105263158
